author,text,likes,published_at,sentiment
@humayunbhatti1200,Zamdari ko Jemewari 😂😂😂,0,2025-05-31T14:01:33Z,Neutral
@shabirkhanshabirkhan9635,Loka sab ko bavfka banta hai pakesyane,0,2025-05-31T14:01:33Z,Neutral
@S1sam854,Iam Indian Muslim iam proud be indian,2,2025-05-31T14:01:28Z,Positive
@funnyclips5511,پاکستان زندہ آباد,0,2025-05-31T14:01:26Z,Neutral
@TahaRasool-h9h,Indian minster ne accept kya hai k india k 5 jets pakistan ne mar giray he jake us ka podcast dekh lo,1,2025-05-31T14:01:24Z,Positive
@FayyazAhmad-s9s,What about CDS said to Bloomberg? What about cnn report ?? India losess aircraft war ?? You are sponsoring terror in Balochistan???  . You are also lower reperian to china ! Pakistan always Jindabad😊🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,1,2025-05-31T14:01:21Z,Negative
@imuhammadahmad1,What about 4 mosques 15 children and 9 woman which india killed in thier steikes,0,2025-05-31T14:01:19Z,Negative
@mrazediter,Jalo shariko 😂😂 India walo😂😂,1,2025-05-31T14:01:11Z,Neutral
@kumarakshay3261,भारतीय एकता जिंदाबाद ❤,0,2025-05-31T14:01:09Z,Neutral
@abpbeatz5386,17 Mare Gahete ❌ Shahida Hua tha🇮🇳,1,2025-05-31T14:01:05Z,Neutral
@AjazCoolCabs,Love you brother,0,2025-05-31T14:01:05Z,Positive
@zahidraja6281,International media out b bhout kch ktha suno wo b,0,2025-05-31T14:01:03Z,Neutral
@Kawsar-Ahmed-i9q,ভারত যে মুসলমানদের মসজিদ মাদ্রাসা এসব ভেঙে ফেলতাছে বন্ধ করে দিতাছে সে বিষয়টি ভিডিও বানান,0,2025-05-31T14:01:02Z,Neutral
@MOTIVATIONAL_STUDIO-x6y,Love from Assam ❤,1,2025-05-31T14:00:49Z,Positive
@Toontalesstudio-t4l,Thanks dhruv for this video,1,2025-05-31T14:00:42Z,Positive
@drpervaiz96,Pakistan zindabad ❤ Kashmir banega Pakistan Inshallah ❤ Indian godi media is lying ❤,1,2025-05-31T14:00:42Z,Negative
@twinkleplayz2285,Islam zinda baad pakistan zindabad,1,2025-05-31T14:00:38Z,Neutral
@FawadAhmad-r8s7o,U R GOAT BRO,0,2025-05-31T14:00:35Z,Neutral
@skdk2342,pakistani audience gain karne aa gaya,0,2025-05-31T14:00:32Z,Positive
@amitsahani4449,All over the video you said that you have showed that you took evidences from all over world but why cant you say that i have shown this video as an Indian,0,2025-05-31T14:00:30Z,Neutral
@teenageworrior1634,Last me thoda cringe ho gaya 😢,0,2025-05-31T14:00:29Z,Neutral
@Dhruv-g1c,Sir can you make a video on Asaram bapu ???,0,2025-05-31T14:00:24Z,Neutral
@VivekKumar-novaV,27:04 bro dusri side ke religious extremism ki kb baat krega tu,0,2025-05-31T14:00:18Z,Neutral
@SaeedAhmad-jc5ty,"Pak fog zindabad❤❤❤😂
Pak Airforce Zindabad❤❤❤❤❤",1,2025-05-31T14:00:13Z,Neutral
@BraiinBoxx,Ye bhi to bata dete Bhai ke apne apna CHANNEL BAN hone se bacha lia Pakistan k against video banake 🤣,1,2025-05-31T14:00:12Z,Negative
@IlyasKhan-zb5tt,Rafael down or not????🎉,0,2025-05-31T14:00:05Z,Neutral
@Sharkygold,"Yeah, don't ever forget our leftist are not the same as yours they stand for country and it's people, just because you pakistani and dhruv rathi has the same ideology doesn't mean he will betray the nation, ❤love you dhruv brother",1,2025-05-31T14:00:03Z,Negative
@Kimneilam-c1z,We know the real fact only when we touch Dhruv Rathee video,1,2025-05-31T14:00:02Z,Neutral
@narullah69,Now why are you talking about the attacks on AirBases? you wanted to attack on terrorists right?,1,2025-05-31T13:59:59Z,Negative
@chandankumar-dk3us,always trust on your blogs,0,2025-05-31T13:59:59Z,Positive
@Tooringworld64,ध्रुव राठी तूने इस वीडियो को बनाकर पाकिस्तानियों का तक दिल जीत लिया मगर जो तूने वीडियो में बोला वह दोनों धर्म के लोगों के लिए नहीं बोला,1,2025-05-31T13:59:55Z,Neutral
@NirbhayKumar-lp2bc,Yah mdc abhi bhi sanatan ko nicha dikha raha hai jab germany rah rahe ho to ind ka video banana chor do,0,2025-05-31T13:59:55Z,Neutral
@jawwadjafree2235,You will get the response at the earliest.,0,2025-05-31T13:59:54Z,Neutral
@vtpatel6962,Super analysis,0,2025-05-31T13:59:51Z,Positive
@Funwithbladexshorts,Why are you indians news channels reporting 😂Tum to bolty thy india media jitna jhoot bolta hai utna koi nai bol ta godi media bolta tha aj tu indian news channels ki reports dy rha ha😂😂😂,0,2025-05-31T13:59:47Z,Neutral
@kousarpasha8896,👍👍👍👍🙏🙏🙏🙏👌,0,2025-05-31T13:59:37Z,Neutral
@PervaizAwan,Stupid,0,2025-05-31T13:59:36Z,Negative
@always0Anonymous,"Don't be a hypocrite druve.. the Indian government is also sheltering a mass killer (shek hasina) recognized by the UN also..
If india can give shelter to these types of terrorists, mass killers, genocider  , then why not Pakistan?",2,2025-05-31T13:59:36Z,Negative
@Riseandrefine-p4j,"If India and Pakistan became true friends, they could become the next superpowers. 🌍

🤝 Peace would reduce military spending and open doors for trade, tech, and tourism.
💡 Together, we hold the power of 1.7 billion people, rich cultures, talent, and resources.
🌱 Joint efforts on water, energy, and climate could solve decades-old problems.
🏏 Cricket, music, and films would thrive—and so would regional unity.
🛡️ With shared security goals, extremism and poverty could be tackled better.
🌐 On global platforms, a united voice from South Asia would carry real weight.

It's time we choose cooperation over conflict—the future belongs to peace-builders, not warmongers.
Let’s imagine a powerful South Asia. What do you think?",2,2025-05-31T13:59:33Z,Positive
@Movie-clips280,99% lie 1% Truth😂,2,2025-05-31T13:59:28Z,Neutral
@RanaShehryarAhmad,Jab Pakistan na ap log ky S 400  ko destroy kiya tab ap na  America bola ky cease fire karwa da Ku ky India ky defence system tabah ho gaya tha remember this 6_0 nextime be careful har Waqt  America Nahin bacha payega Pakistan zindabad 🇵🇰,1,2025-05-31T13:59:26Z,Negative
@Amitbhandari672,Kasmir memuslmano ne jo sath diya uspe bhi video banao,0,2025-05-31T13:59:20Z,Neutral
@SonaliRajput-j3o,Tum biased toh ho beta.... Kuch bhi ho ...,1,2025-05-31T13:59:20Z,Neutral
@lko590,Love you India,0,2025-05-31T13:59:19Z,Positive
@kiranKshirsagar-k3u,Hello,0,2025-05-31T13:59:12Z,Neutral
@yashthayal1436,Next video on godi media,0,2025-05-31T13:59:12Z,Neutral
@humayunbhatti1200,Tm be indian godi media ki thara ho bhaiii ab or tm agr indan ka sath nh doge tu tumra rehna mukhl hujega,0,2025-05-31T13:59:12Z,Positive
@ShahMuhammadTalhabinnazrul,Should be make a video aboud gaza,0,2025-05-31T13:59:11Z,Neutral
@jai_chauhan2002,Please make a video where we understand how to start a startup today,0,2025-05-31T13:59:11Z,Positive
@VivekKumar-novaV,"26:18 bangadesh me b kattarwad panap rha h , uske upr video mat bnana bro",0,2025-05-31T13:59:04Z,Neutral
@jawadayub3946,Killings innocent people in both countries is wrong u r showing only one side of mirror.,0,2025-05-31T13:59:04Z,Negative
@upaasanaagautamselfhealinghub,Keep doing the great work 👍!!!,0,2025-05-31T13:58:59Z,Positive
@Agnosticbelieve-vp7tv,Tuu godi media se hi hai,0,2025-05-31T13:58:59Z,Neutral
@michealbooker2137,Bhai tum uske sapporter ho jo hazaro masum bachcho ka katil hai begunahoka qatil hai tum  osko saport karte ho,1,2025-05-31T13:58:52Z,Neutral
@smak9,Watching from Giglt Baltistan//,1,2025-05-31T13:58:49Z,Neutral
@Mufti_AbuSafa,سچ کہتے ہیں آپ,0,2025-05-31T13:58:47Z,Neutral
@Amitbhandari672,Isne ye vida utha liya hai ki hindu aatankwad sabit kren,1,2025-05-31T13:58:46Z,Neutral
@ella18official,love from maldives,0,2025-05-31T13:58:37Z,Positive
@MuhammadTayyab-gk1kg,respect dahrav rathee from peshawar pakistan  the pakistani miltary is doing it for own gain and want to famous and then do what they want in country likewise modi to,2,2025-05-31T13:58:36Z,Positive
@UsamaEjaz,"Lol. UN's statement is neutral and doesn't say Pakistan was involved. Do you know what ""Neutral"" means?",0,2025-05-31T13:58:34Z,Positive
@Faiza398,Itne messile use kiye phr b apni tabahi nahi rom paye😂😂,0,2025-05-31T13:58:33Z,Neutral
@TiktokAccount1-t6n,Love from All Muslims Country ❤,0,2025-05-31T13:58:29Z,Positive
@ella18official,You just shut pakistanese mouth for ever..good job,0,2025-05-31T13:58:22Z,Neutral
@AIEdits-i7o,Bhai Indian Education Systems Fucked Up Hai Par Government ko Khali Ind vs Pak Karna hai sad reality 😢😢,1,2025-05-31T13:58:16Z,Negative
@raghavdhamaka3521,Now he's trying to clean his image,1,2025-05-31T13:58:10Z,Positive
@saimkumar6236,Dhruv bhai real example of 4th piler Real media❤❤,3,2025-05-31T13:58:10Z,Neutral
@muppimrayhan287,"Absolutely you are right, don't care anybody, and please don't think about one country think about this planet how can we safe, 🙏",0,2025-05-31T13:58:09Z,Positive
@AbRashid-u6z,"Satisfy more and more Indian government, ( RSS ) 😂  so that they can't ban your channel in India.",0,2025-05-31T13:58:05Z,Positive
@MuhammadFurqan-rj7lq,6-0 🤣😂,1,2025-05-31T13:57:56Z,Neutral
@surajshahi5085,At the end you can prove what your enemy country was doing and who is doing you have all of them name list and whom they are fallowing you know everything but you don’t know how many flights are taken down from your enemy country and who is those your own soldiers and what is happening to them now ?,0,2025-05-31T13:57:56Z,Negative
@MaiToBolunga22,"Love Your Content and Courage Brother ❤
I believe it's essential to criticize our government when it acts wrongly, as holding leadership accountable is a cornerstone of a healthy democracy. At the same time, in the face of a foreign invasion or external threat, we must stand united with our country and government to defend our sovereignty and national integrity.",0,2025-05-31T13:57:53Z,Positive
@imuhammadahmad1,Extensive damage 😂,0,2025-05-31T13:57:53Z,Negative
@Rashidxtream,"😅😅log paise k liye kuch bhi karte hai bolte haina 😂 main toh tab se  hasha hoon jab Pahalgam news (fact 😂news) aya tha, main toh andha hoon waha pe kuch nei dekha tha maine😂😅",0,2025-05-31T13:57:52Z,Neutral
@amirali8921,Jahil insan,0,2025-05-31T13:57:51Z,Neutral
@VivekKumar-novaV,"Desh k andar k dusman bss ek hi ideology me se h kya , dusre dusmano k baare me b baat kr leta jo pakistan ko support krte h desh me rhkar, tu wahi bnda h vo dusro ko manipulate kr ke smart bnte h 17:21",0,2025-05-31T13:57:46Z,Positive
@manojkbheel,"I am Pakistani, I Subscribed from 2 years😊",0,2025-05-31T13:57:46Z,Neutral
@shahrukhwarriach2143,PAF VS IAF 6 = 0,0,2025-05-31T13:57:45Z,Neutral
@Jamsheed1M,Love you DHEUV BAHI ❤,1,2025-05-31T13:57:41Z,Positive
@shahabahmad-l3f,"And mension those civilians which are killed by india 
And remember Rafael 😂😂",1,2025-05-31T13:57:35Z,Negative
@rahulkumarlal4812,Finally indirectly abhi bhi indian government k against hi ho tum😅,0,2025-05-31T13:57:28Z,Neutral
@farhadali4336,raffle jet's ka hi kuch bata do 😅,0,2025-05-31T13:57:27Z,Neutral
@hadirehman1010,"3:55 turkey, azerbaijan, china, bangladesh, kuwait, saudi openly stand with pakistan 😂😂😂, who stands with india openly? No one 😂",1,2025-05-31T13:57:26Z,Neutral
@k.v.chaudhary9037,"Bhai in logo ne dharm puch kr goli ni maari to ye aatankwadi kaha se ho gye
Ye log criminal ho sakte lekin aatankwadi ni
Tumari soch is baare me galt h",0,2025-05-31T13:57:23Z,Negative
@sufiyanimran.,indians people who never lie be like : hamara koi rafale nhai gira 😂,0,2025-05-31T13:57:22Z,Neutral
@shoaibmehmood2134,Sham on u your godi  midia,0,2025-05-31T13:57:22Z,Neutral
@rajeshsagwal7852,The wire?????????😂,0,2025-05-31T13:57:21Z,Neutral
@talhamehtab,BHAI tum Bhi 😂,0,2025-05-31T13:57:17Z,Neutral
@farhadali4336,raffle jet's ka hi kuch bata do 😅,0,2025-05-31T13:57:13Z,Neutral
@kashifmustfa,Lanat ho,0,2025-05-31T13:57:13Z,Neutral
@dheerajkumarchaturvedi8104,जितने पाखंडी बाबा है इन सब को है  पाकिस्तान बॉर्डर पर खड़ा करना चाहिए बोला कि अभी यहां से मंत्र मारो....,0,2025-05-31T13:57:09Z,Neutral
@uzairahmad6875,انڈیا پاکستان میں جو دہشتگردی پھیلا رہا ہے جسکے ثبوت بھی دئے گئے ہیں؛ اسکے بارے میں آپکا کیا خیال ہے ؟,0,2025-05-31T13:57:08Z,Neutral
